Year,Date,State,GeoRegion,ColonyName,SpeciesCode,Longitude_y,Latitude_y,Nests,Birds
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South B,UNTE,-88.86415599999998,29.79898,0,280
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South C,BLSK,-88.87419199999998,29.780414,80,145
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South C,BRPE,-88.87419199999998,29.780414,0,36
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South C,LAGU,-88.87419199999998,29.780414,15,177
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South C,ROYT,-88.87419199999998,29.780414,0,190
2010,2010-May-07,LA,Breton-Chandeleur Islands,Chandeleur South C,SATE,-88.87419199999998,29.780414,0,163
2010,2010-May-07,LA,Breton-Chandeleur Islands,Gosier Islands South,BLSK,-89.09534999999998,29.52369,0,87
2010,2010-May-07,LA,Breton-Chandeleur Islands,Gosier Islands South,BRPE,-89.09534999999998,29.52369,0,57
2010,2010-May-07,LA,Breton-Chandeleur Islands,Gosier Islands South,LAGU,-89.09534999999998,29.52369,0,87
2010,2010-May-07,LA,Breton-Chandeleur Islands,Gosier Islands South,ULGU,-89.09534999999998,29.52369,0,2
2010,2010-May-07,LA,Breton-Chandeleur Islands,Gosier Islands South,UNTE,-89.09534999999998,29.52369,0,553
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 1,BRPE,-88.87681999999998,29.87609,12,18
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 1,LAGU,-88.87681999999998,29.87609,1,3
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,BRPE,-88.875,29.8565,650,1182
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,GREG,-88.875,29.8565,3,3
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,LAGU,-88.875,29.8565,2,277
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,MAFR,-88.875,29.8565,0,62
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,SDHE,-88.875,29.8565,1,1
2010,2010-May-07,LA,Breton-Chandeleur Islands,New Harbor Island 2,TRHE,-88.875,29.8565,7,7
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,BRPE,-90.165,29.1181,0,3
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,CATE,-90.165,29.1181,0,3
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,FOCO,-90.165,29.1181,0,1
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,HERG,-90.165,29.1181,0,4
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,LAGU,-90.165,29.1181,0,632
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,ROYT,-90.165,29.1181,0,324
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 10,SATE,-90.165,29.1181,0,383
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,BRPE,-90.1323,29.1376,0,2
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,CATE,-90.1323,29.1376,0,1
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,HERG,-90.1323,29.1376,0,2
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,LAGU,-90.1323,29.1376,0,263
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,ROYT,-90.1323,29.1376,0,208
2010,2010-May-08,LA,Barataria Bay,Barataria Bay 9,SATE,-90.1323,29.1376,0,117
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,AMOY,-89.8357,29.3659,0,1
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,BLSK,-89.8357,29.3659,0,2
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,BRPE,-89.8357,29.3659,0,6
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,FOTE,-89.8357,29.3659,338,429
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,LAGU,-89.8357,29.3659,139,306
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northeast Island,TRHE,-89.8357,29.3659,21,27
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northwest Island,BRPE,-89.85339999999998,29.3631,0,43
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northwest Island,LAGU,-89.85339999999998,29.3631,280,660
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northwest Island,TRHE,-89.85339999999998,29.3631,397,471
2010,2010-May-08,LA,Barataria Bay,Bay Ronquille Northwest Island,WHIB,-89.85339999999998,29.3631,4,8
2010,2010-May-08,LA,Barataria Bay,Beauregard Island,BLSK,-89.97225,29.27971,32,108
2010,2010-May-08,LA,Barataria Bay,Beauregard Island,FOTE,-89.97225,29.27971,230,278
2010,2010-May-08,LA,Barataria Bay,Beauregard Island,GBTE,-89.97225,29.27971,16,24
2010,2010-May-08,LA,Barataria Bay,Beauregard Island,LAGU,-89.97225,29.27971,88,304
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,BCNH,-90.2219,29.0901,4,4
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,BNST,-90.2219,29.0901,0,2
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,BRPE,-90.2219,29.0901,0,18
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,GREG,-90.2219,29.0901,1214,1325
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,LAGU,-90.2219,29.0901,0,900
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,LBHE,-90.2219,29.0901,7,7
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,ROSA,-90.2219,29.0901,0,600
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,ROSP,-90.2219,29.0901,81,175
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,SNEG,-90.2219,29.0901,270,356
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,TRHE,-90.2219,29.0901,311,323
2010,2010-May-08,LA,Barataria Bay,Belle Pass East,WHIB,-90.2219,29.0901,26,107
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,BCNH,-89.86719999999998,29.3474,0,7
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,BRPE,-89.86719999999998,29.3474,1018,2175
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,GREG,-89.86719999999998,29.3474,790,889
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,LAGU,-89.86719999999998,29.3474,0,158
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,REEG,-89.86719999999998,29.3474,2,8
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,ROSP,-89.86719999999998,29.3474,102,331
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,SDHE,-89.86719999999998,29.3474,3,16
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,SNEG,-89.86719999999998,29.3474,7,60
2010,2010-May-08,LA,Barataria Bay,Cat Bay Island,WHIB,-89.86719999999998,29.3474,0,5
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,BCNH,-89.86459999999998,29.3656,1,9
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,BRPE,-89.86459999999998,29.3656,700,1462
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,GREG,-89.86459999999998,29.3656,51,70
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,LAGU,-89.86459999999998,29.3656,98,218
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,ROSP,-89.86459999999998,29.3656,0,5
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,SDHE,-89.86459999999998,29.3656,0,1
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,SNEG,-89.86459999999998,29.3656,36,51
2010,2010-May-08,LA,Barataria Bay,Cat Bay North Island,TRHE,-89.86459999999998,29.3656,104,115
2010,2010-May-08,LA,Barataria Bay,Cat Bay South Island,BRPE,-89.8716,29.3341,0,50
2010,2010-May-08,LA,Barataria Bay,Cat Bay South Island,LAGU,-89.8716,29.3341,250,1394
2010,2010-May-08,LA,Barataria Bay,Cat Bay South Island,TRHE,-89.8716,29.3341,201,212
2010,2010-May-08,LA,Barataria Bay,Cat Bay South Island,WHIB,-89.8716,29.3341,61,91
2010,2010-May-08,LA,Barataria Bay,Grand Island Point,BRPE,-89.89289999999998,29.3727,0,8
2010,2010-May-08,LA,Barataria Bay,Grand Island Point,FOTE,-89.89289999999998,29.3727,47,97
2010,2010-May-08,LA,Barataria Bay,Grand Island Point,LAGU,-89.89289999999998,29.3727,62,277
2010,2010-May-08,LA,Barataria Bay,Grand Island Point,TRHE,-89.89289999999998,29.3727,22,23
2010,2010-May-08,LA,Barataria Bay,Grand Island Point,WHIB,-89.89289999999998,29.3727,0,1
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,AWPE,-89.95919999999998,29.3043,0,35
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,BRPE,-89.95919999999998,29.3043,3441,4921
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,GBHE,-89.95919999999998,29.3043,2,4
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,GREG,-89.95919999999998,29.3043,47,67
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,LAGU,-89.95919999999998,29.3043,1957,4392
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,LBHE,-89.95919999999998,29.3043,0,2
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,ROSA,-89.95919999999998,29.3043,265,270
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,ROSP,-89.95919999999998,29.3043,0,81
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,ROYT,-89.95919999999998,29.3043,310,331
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,SATE,-89.95919999999998,29.3043,37,51
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,SNEG,-89.95919999999998,29.3043,74,113
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,TRHE,-89.95919999999998,29.3043,421,508
2010,2010-May-08,LA,Barataria Bay,Queen Bess Island,WHEG,-89.95919999999998,29.3043,10,19
2010,2010-May-08,LA,Biloxi North,Biloxi North 10 B,BCNH,-89.31829999999998,30.0516,2,2
2010,2010-May-08,LA,Biloxi North,Biloxi North 10 B,GREG,-89.31829999999998,30.0516,23,25
2010,2010-May-08,LA,Biloxi North,Biloxi North 10 B,LBHE,-89.31829999999998,30.0516,1,1
2010,2010-May-08,LA,Biloxi North,Biloxi North 10 B,ROSP,-89.31829999999998,30.0516,41,56
2010,2010-May-08,LA,Biloxi North,Biloxi North 10 B,WHEG,-89.31829999999998,30.0516,11,13
2010,2010-May-08,LA,Biloxi South,Belle Isle,FOTE,-89.5727,29.5758,420,468
2010,2010-May-08,LA,Biloxi South,Belle Isle,LAGU,-89.5727,29.5758,248,504
2010,2010-May-08,LA,Biloxi South,Belle Isle,SNEG,-89.5727,29.5758,6,9
2010,2010-May-08,LA,Biloxi South,Belle Isle,TRHE,-89.5727,29.5758,19,29
2010,2010-May-08,LA,Biloxi South,Belle Isle,WHIB,-89.5727,29.5758,0,1
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,BLSK,-89.4646,29.6873,37,258
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,BRPE,-89.4646,29.6873,0,7
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,CATE,-89.4646,29.6873,13,31
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,FOTE,-89.4646,29.6873,0,64
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,GBTE,-89.4646,29.6873,0,4
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,LAGU,-89.4646,29.6873,23,128
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,ROYT,-89.4646,29.6873,0,32
2010,2010-May-08,LA,Biloxi South,Biloxi South 1,ULGU,-89.4646,29.6873,0,1
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 A,AWPE,-89.55392,29.53141,0,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 A,BRPE,-89.55392,29.53141,440,754
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 A,LAGU,-89.55392,29.53141,6,848
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,BRPE,-89.55606,29.53327,0,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,GREG,-89.55606,29.53327,89,102
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,LAGU,-89.55606,29.53327,291,443
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,ROSP,-89.55606,29.53327,36,78
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,SDHE,-89.55606,29.53327,1,1
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,TRHE,-89.55606,29.53327,12,13
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,ULGU,-89.55606,29.53327,0,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 10 C,WHIB,-89.55606,29.53327,23,31
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,BCNH,-89.57259999999998,29.5247,4,4
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,GREG,-89.57259999999998,29.5247,79,98
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,ROSP,-89.57259999999998,29.5247,32,60
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,SDHE,-89.57259999999998,29.5247,9,9
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,TRHE,-89.57259999999998,29.5247,23,27
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,WHEG,-89.57259999999998,29.5247,218,259
2010,2010-May-08,LA,Biloxi South,Biloxi South 11,WHIB,-89.57259999999998,29.5247,35,42
2010,2010-May-08,LA,Biloxi South,Biloxi South 2,FOTE,-89.5647,29.7047,55,70
2010,2010-May-08,LA,Biloxi South,Biloxi South 2,LAGU,-89.5647,29.7047,0,13
2010,2010-May-08,LA,Biloxi South,Biloxi South 2,SNEG,-89.5647,29.7047,0,1
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,AMOY,-89.54869999999998,29.7017,0,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,BCNH,-89.54869999999998,29.7017,17,24
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,GREG,-89.54869999999998,29.7017,13,16
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,LAGU,-89.54869999999998,29.7017,201,437
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,REEG,-89.54869999999998,29.7017,1,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,SDHE,-89.54869999999998,29.7017,29,29
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,SNEG,-89.54869999999998,29.7017,518,575
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,TRHE,-89.54869999999998,29.7017,798,858
2010,2010-May-08,LA,Biloxi South,Biloxi South 3,WHIB,-89.54869999999998,29.7017,193,234
2010,2010-May-08,LA,Biloxi South,Biloxi South 4 A,FOTE,-89.4672,29.6618,34,44
2010,2010-May-08,LA,Biloxi South,Biloxi South 4 B,FOTE,-89.4628,29.6629,37,37
2010,2010-May-08,LA,Biloxi South,Biloxi South 4 B,LAGU,-89.4628,29.6629,1,4
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,BLSK,-89.464,29.6523,0,15
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,BRPE,-89.464,29.6523,0,22
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,LAGU,-89.464,29.6523,639,1454
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,ROYT,-89.464,29.6523,0,3
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,SNEG,-89.464,29.6523,0,3
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,TRHE,-89.464,29.6523,9,11
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 A,UNTE,-89.464,29.6523,0,5
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 B,LAGU,-89.4577,29.6521,340,677
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 B,SDHE,-89.4577,29.6521,0,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 B,SNEG,-89.4577,29.6521,2,3
2010,2010-May-08,LA,Biloxi South,Biloxi South 5 B,TRHE,-89.4577,29.6521,2,2
2010,2010-May-08,LA,Biloxi South,Biloxi South 6,FOTE,-89.5145,29.6569,13,13
2010,2010-May-08,LA,Biloxi South,Biloxi South 7,FOTE,-89.5887,29.6055,139,157
2010,2010-May-08,LA,Biloxi South,Biloxi South 9,BLSK,-89.5353,29.5392,12,65
2010,2010-May-08,LA,Biloxi South,Biloxi South 9,CATE,-89.5353,29.5392,40,45
2010,2010-May-08,LA,Biloxi South,Biloxi South 9,LAGU,-89.5353,29.5392,20,66
2010,2010-May-08,LA,Biloxi South,Biloxi South 9,ULTE,-89.5353,29.5392,0,25
2010,2010-May-08,LA,Biloxi South,Long Bay Island,BCNH,-89.5356,29.5021,1,1
2010,2010-May-08,LA,Biloxi South,Long Bay Island,BRPE,-89.5356,29.5021,0,7
2010,2010-May-08,LA,Biloxi South,Long Bay Island,FOTE,-89.5356,29.5021,357,453
2010,2010-May-08,LA,Biloxi South,Long Bay Island,LAGU,-89.5356,29.5021,288,701
2010,2010-May-08,LA,Biloxi South,Long Bay Island,ROYT,-89.5356,29.5021,33,62
2010,2010-May-08,LA,Biloxi South,Long Bay Island,SOTE,-89.5356,29.5021,0,3
2010,2010-May-08,LA,Biloxi South,Long Bay Island,TRHE,-89.5356,29.5021,75,81
2010,2010-May-08,LA,Biloxi South,Long Bay Island,WHIB,-89.5356,29.5021,398,424
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou North,BLTE,-89.34749999999998,28.972,0,4
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou North,LAGU,-89.34749999999998,28.972,0,39
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou North,ROYT,-89.34749999999998,28.972,0,2
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou North,UNTE,-89.34749999999998,28.972,0,196
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou South,BLTE,-89.39369999999998,28.9395,0,2
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou South,LAGU,-89.39369999999998,28.9395,0,105
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou South,ROYT,-89.39369999999998,28.9395,0,5
2010,2010-May-08,LA,Birdsfoot West,Burrwood Bayou South,UNTE,-89.39369999999998,28.9395,0,181
2010,2010-May-17,LA,Atchafalaya Bay,Heron Island,GBHE,-91.3287,29.4282,20,20
2010,2010-May-17,LA,Atchafalaya Bay,Heron Island,GREG,-91.3287,29.4282,195,209
2010,2010-May-17,LA,Atchafalaya Bay,Heron Island,ROSP,-91.3287,29.4282,2,2
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,BCNH,-91.3836,29.3864,3,4
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,LAGU,-91.3836,29.3864,2,14
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,ROSP,-91.3836,29.3864,38,42
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,TRHE,-91.3836,29.3864,196,202
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,WHEG,-91.3836,29.3864,3,8
2010,2010-May-17,LA,Atchafalaya Bay,Skimmer Island,WHIB,-91.3836,29.3864,2581,3545
2010,2010-May-17,LA,Atchafalaya Bay,Vermilion Bay 1,BRPE,-91.3429,29.3141,0,15
2010,2010-May-17,LA,Atchafalaya Bay,Vermilion Bay 1,LAGU,-91.3429,29.3141,0,5
2010,2010-May-17,LA,Atchafalaya Bay,Vermilion Bay 1,ROYT,-91.3429,29.3141,0,235
2010,2010-May-17,LA,Atchafalaya Bay,Vermilion Bay 1,SATE,-91.3429,29.3141,0,106
2010,2010-May-17,LA,Atchafalaya Bay,Vermilion Bay 1,SNEG,-91.3429,29.3141,0,1
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,CATE,-92.5678,29.5776,0,369
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,FOTE,-92.5678,29.5776,0,23
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,HERG,-92.5678,29.5776,0,1
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,LAGU,-92.5678,29.5776,0,159
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,ROSA,-92.5678,29.5776,0,64
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,ROYT,-92.5678,29.5776,0,96
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 1,SATE,-92.5678,29.5776,0,2
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 2,BRPE,-92.6617,29.5967,0,5
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 2,CATE,-92.6617,29.5967,0,108
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 2,FOTE,-92.6617,29.5967,0,4
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 2,LAGU,-92.6617,29.5967,0,5
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 2,ROYT,-92.6617,29.5967,0,8
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,BLTE,-92.7139,29.6137,0,2
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,CATE,-92.7139,29.6137,0,99
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,FOTE,-92.7139,29.6137,0,20
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,LAGU,-92.7139,29.6137,0,10
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,ROYT,-92.7139,29.6137,0,16
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 3,SATE,-92.7139,29.6137,0,2
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,CARO,-92.7851,29.6407,0,238
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,FOCO,-92.7851,29.6407,0,42
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,FOTE,-92.7851,29.6407,0,9
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,LAGU,-92.7851,29.6407,0,44
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,ROYT,-92.7851,29.6407,0,9
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 4,SATE,-92.7851,29.6407,0,18
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 5,CATE,-92.8694,29.6755,0,53
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 5,FOCO,-92.8694,29.6755,0,3
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 5,LAGU,-92.8694,29.6755,0,18
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 5,ROYT,-92.8694,29.6755,0,41
2010,2010-May-17,LA,Sabine-Calcasieu,Louisiana West 5,SATE,-92.8694,29.6755,0,7
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,BCNH,-93.383,29.8494,13,14
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,BRPE,-93.383,29.8494,656,954
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,COMO,-93.383,29.8494,0,1
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,DAIB,-93.383,29.8494,54,54
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,FOTE,-93.383,29.8494,218,221
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,GBHE,-93.383,29.8494,2,2
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,GREG,-93.383,29.8494,71,71
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,LAGU,-93.383,29.8494,3734,4181
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,REEG,-93.383,29.8494,1,1
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,ROSP,-93.383,29.8494,116,121
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,SNEG,-93.383,29.8494,776,758
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,TRHE,-93.383,29.8494,1263,1278
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,WADE,-93.383,29.8494,2,0
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,WHEG,-93.383,29.8494,101,101
2010,2010-May-17,LA,Sabine-Calcasieu,Rabbit Island,WHIB,-93.383,29.8494,1568,1643
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,AMOY,-90.44,29.2558,0,1
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,AWPE,-90.44,29.2558,0,568
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,BCNH,-90.44,29.2558,4,11
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,BLSK,-90.44,29.2558,0,5
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,BRPE,-90.44,29.2558,298,442
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,CATE,-90.44,29.2558,150,180
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,FOTE,-90.44,29.2558,105,105
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,GREG,-90.44,29.2558,15,15
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,LAGU,-90.44,29.2558,4116,7315
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,ROSP,-90.44,29.2558,79,125
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,ROYT,-90.44,29.2558,1107,1168
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,SATE,-90.44,29.2558,6,18
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,SNEG,-90.44,29.2558,244,292
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,TRHE,-90.44,29.2558,576,621
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,UNTE,-90.44,29.2558,0,100
2010,2010-May-17,LA,Terrebonne Bay,Felicity Island,WHIB,-90.44,29.2558,1288,1437
2010,2010-May-17,LA,Terrebonne Bay,Pelican Island,BRPE,-90.3475,29.1437,674,1449
2010,2010-May-17,LA,Terrebonne Bay,Pelican Island,GREG,-90.3475,29.1437,17,18
2010,2010-May-17,LA,Terrebonne Bay,Pelican Island,LAGU,-90.3475,29.1437,26,204
2010,2010-May-17,LA,Terrebonne Bay,Pelican Island,TRHE,-90.3475,29.1437,1,1
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,BCNH,-90.9266,29.0505,0,7
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,BLSK,-90.9266,29.0505,195,844
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,BRPE,-90.9266,29.0505,5156,7300
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,GREG,-90.9266,29.0505,430,360
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,LAGU,-90.9266,29.0505,10576,13362
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,REEG,-90.9266,29.0505,2,4
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,ROSA,-90.9266,29.0505,2728,2733
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,ROSP,-90.9266,29.0505,87,157
2010,2010-May-17,LA,Terrebonne Bay,Raccoon Island,ROYT,-90.9266,29.0505,11434,11603
